Gene                      Capacity   Entropy    Info       logC       R         
sp|Q8NDM7|CFA43_HUMAN     1665.000   1106.526   558.474    10.701     1.981     
sp|Q96N23|CFA54_HUMAN     3096.000   1801.513   1294.487   11.596     1.392     
sp|Q8NI28|CG013_HUMAN     216.000    174.830    41.170     7.755      4.247     
sp|Q96N11|CG026_HUMAN     449.000    267.544    181.456    8.811      1.474     
sp|Q8WU49|CG033_HUMAN     177.000    145.990    31.010     7.468      4.708     
sp|Q96KT6|CH014_HUMAN     92.000     84.145     7.855      6.524      10.713    
sp|A6NKQ9|CGB1_HUMAN      187.000    124.918    62.082     7.547      2.012     
sp|Q9Y4M8|CH071_HUMAN     146.000    138.038    7.962      7.190      17.338    
sp|P36222|CH3L1_HUMAN     383.000    222.714    160.286    8.581      1.389     
sp|Q15782|CH3L2_HUMAN     390.000    227.122    162.878    8.607      1.394     
sp|O60756|BCE1_HUMAN      84.000     46.547     37.453     6.392      1.243     
sp|Q8NFC6|BD1L1_HUMAN     3051.000   2904.159   146.841    11.575     19.778    
sp|Q5SZJ8|BEND6_HUMAN     279.000    251.128    27.872     8.124      9.010     
sp|Q8NFJ8|BHE22_HUMAN     381.000    353.901    27.099     8.574      13.060    
sp|P55061|BI1_HUMAN       237.000    91.303     145.697    7.889      0.627     
sp|P30043|BLVRB_HUMAN     206.000    131.120    74.880     7.687      1.751     
sp|Q01954|BNC1_HUMAN      994.000    820.408    173.592    9.957      4.726     
sp|Q53HL2|BOREA_HUMAN     280.000    227.624    52.376     8.129      4.346     
sp|O60238|BNI3L_HUMAN     219.000    197.154    21.846     7.775      9.025     
sp|Q12982|BNIP2_HUMAN     314.000    216.767    97.233     8.295      2.229     
sp|Q6NZY7|BORG3_HUMAN     148.000    145.580    2.420      7.209      60.168    
sp|Q96FH0|BORC8_HUMAN     119.000    88.900     30.100     6.895      2.953     
sp|Q96LC9|BMF_HUMAN       184.000    150.808    33.192     7.524      4.544     
sp|Q12830|BPTF_HUMAN      3046.000   2679.684   366.316    11.573     7.315     
sp|O95696|BRD1_HUMAN      1058.000   809.921    248.079    10.047     3.265     
sp|Q9HCU9|BRMS1_HUMAN     246.000    205.922    40.078     7.943      5.138     
sp|P22004|BMP6_HUMAN      513.000    385.162    127.838    9.003      3.013     
sp|Q9C0B6|BRNP2_HUMAN     783.000    490.937    292.063    9.613      1.681     
sp|Q76B58|BRNP3_HUMAN     766.000    469.555    296.445    9.581      1.584     
sp|P78543|BTG2_HUMAN      158.000    99.751     58.249     7.304      1.712     
sp|Q53TS8|C2CD6_HUMAN     623.000    507.650    115.350    9.283      4.401     
sp|P02745|C1QA_HUMAN      245.000    182.648    62.352     7.937      2.929     
sp|P00736|C1R_HUMAN       705.000    433.748    271.252    9.461      1.599     
sp|P0C862|C1T9A_HUMAN     333.000    257.194    75.806     8.379      3.393     
sp|A0A1B0GU71|C97D2_HUMAN 98.000     82.666     15.334     6.615      5.391     
sp|Q5VU69|CA189_HUMAN     101.000    78.675     22.325     6.658      3.524     
sp|Q9H0H9|C4F30_HUMAN     118.000    91.404     26.596     6.883      3.437     
sp|Q96MC9|CA147_HUMAN     270.000    229.570    40.430     8.077      5.678     
sp|Q8NCU7|C2C4A_HUMAN     369.000    341.006    27.994     8.527      12.181    
sp|Q8N1D5|CA158_HUMAN     194.000    158.247    35.753     7.600      4.426     
sp|Q5SNV9|CA167_HUMAN     1468.000   1180.320   287.680    10.520     4.103     
sp|Q8TDN4|CABL1_HUMAN     633.000    530.958    102.042    9.306      5.203     
sp|Q9HBT6|CAD20_HUMAN     801.000    533.973    267.027    9.646      2.000     
sp|Q9NPB3|CABP2_HUMAN     220.000    168.606    51.394     7.781      3.281     
sp|Q5SR53|CA200_HUMAN     167.000    142.104    24.896     7.384      5.708     
sp|Q5T440|CAF17_HUMAN     356.000    239.111    116.889    8.476      2.046     
sp|Q6ZS94|CA229_HUMAN     237.000    234.935    2.065      7.889      113.783   
sp|A0A0U1RR37|CA232_HUMAN 186.000    172.535    13.465     7.539      12.814    
sp|Q13137|CACO2_HUMAN     446.000    359.136    86.864     8.801      4.134     
sp|Q14444|CAPR1_HUMAN     709.000    661.181    47.819     9.470      13.827    
sp|P47756|CAPZB_HUMAN     277.000    203.169    73.831     8.114      2.752     
sp|P15086|CBPB1_HUMAN     417.000    243.838    173.162    8.704      1.408     
sp|Q8N960|CE120_HUMAN     986.000    760.805    225.195    9.945      3.378     
sp|Q96GV9|CE030_HUMAN     206.000    177.101    28.899     7.687      6.128     
sp|Q9NYQ7|CELR3_HUMAN     3312.000   2398.071   913.929    11.693     2.624     
sp|A0A0U1RRI6|CENL3_HUMAN 287.000    220.819    66.181     8.165      3.337     
sp|Q02224|CENPE_HUMAN     2701.000   2439.455   261.545    11.399     9.327     
sp|Q96LK0|CEP19_HUMAN     163.000    132.960    30.040     7.349      4.426     
sp|Q76N32|CEP68_HUMAN     757.000    690.255    66.745     9.564      10.342    
sp|Q9C0F1|CEP44_HUMAN     390.000    294.007    95.993     8.607      3.063     
sp|Q8IY37|DHX37_HUMAN     1157.000   818.556    338.444    10.176     2.419     
sp|Q6P158|DHX57_HUMAN     1386.000   948.007    437.993    10.437     2.164     
sp|Q86XR8|CEP57_HUMAN     500.000    471.215    28.785     8.966      16.370    
sp|Q14562|DHX8_HUMAN      1220.000   871.219    348.781    10.253     2.498     
sp|Q8N2Z9|CENPS_HUMAN     138.000    111.013    26.987     7.109      4.114     
sp|P08603|CFAH_HUMAN      1231.000   815.054    415.946    10.266     1.960     
sp|Q9H6K1|CF106_HUMAN     298.000    202.820    95.180     8.219      2.131     
sp|Q9H8X3|CF208_HUMAN     128.000    110.147    17.853     7.000      6.170     
sp|Q8N1V2|CFA52_HUMAN     620.000    333.867    286.133    9.276      1.167     
sp|P0CG37|CFC1_HUMAN      223.000    178.667    44.333     7.801      4.030     
sp|Q9BRJ6|CG050_HUMAN     194.000    166.383    27.617     7.600      6.025     
sp|Q6ZTY9|CG065_HUMAN     151.000    105.489    45.511     7.238      2.318     
sp|A4D0T2|CG066_HUMAN     115.000    70.473     44.527     6.845      1.583     
sp|Q9H7B7|CG069_HUMAN     122.000    73.103     48.897     6.931      1.495     
sp|A4D174|CG071_HUMAN     169.000    115.703    53.297     7.401      2.171     
sp|Q99674|CGRE1_HUMAN     301.000    254.214    46.786     8.234      5.434     
sp|Q96F81|DISP1_HUMAN     1524.000   941.049    582.951    10.574     1.614     
sp|O95992|CH25H_HUMAN     272.000    112.852    159.148    8.087      0.709     
sp|Q9NXW2|DJB12_HUMAN     375.000    298.310    76.690     8.551      3.890     
sp|P59910|DJB13_HUMAN     316.000    215.853    100.147    8.304      2.155     
sp|Q5F1R6|DJC21_HUMAN     531.000    469.252    61.748     9.053      7.599     
sp|Q8N4W6|DJC22_HUMAN     341.000    160.321    180.679    8.414      0.887     
sp|Q14839|CHD4_HUMAN      1912.000   1498.588   413.412    10.901     3.625     
sp|O94907|DKK1_HUMAN      266.000    214.687    51.313     8.055      4.184     
sp|Q9BZP6|CHIA_HUMAN      476.000    265.856    210.144    8.895      1.265     
sp|P54284|CACB3_HUMAN     484.000    384.768    99.232     8.919      3.877     
sp|P55283|CADH4_HUMAN     916.000    636.081    279.919    9.839      2.272     
sp|P49913|CAMP_HUMAN      170.000    126.873    43.127     7.409      2.942     
sp|O14815|CAN9_HUMAN      690.000    426.159    263.841    9.430      1.615     
sp|Q86X55|CARM1_HUMAN     608.000    389.707    218.293    9.248      1.785     
sp|Q8WUD4|CCD12_HUMAN     166.000    164.597    1.403      7.375      117.332   
sp|Q502W7|CCD38_HUMAN     563.000    492.534    70.466     9.137      6.990     
sp|Q8IYE1|CCD13_HUMAN     715.000    652.740    62.260     9.482      10.484    
sp|Q8NEL0|CCD54_HUMAN     328.000    234.197    93.803     8.358      2.497     
sp|P06126|CD1A_HUMAN      327.000    177.390    149.610    8.353      1.186     
sp|P29017|CD1C_HUMAN      333.000    172.918    160.082    8.379      1.080     
sp|P51684|CCR6_HUMAN      374.000    158.217    215.783    8.547      0.733     
sp|P04234|CD3D_HUMAN      171.000    92.268     78.732     7.418      1.172     
sp|P07766|CD3E_HUMAN      207.000    138.918    68.082     7.693      2.040     
sp|P09693|CD3G_HUMAN      182.000    109.402    72.598     7.508      1.507     
sp|P11836|CD20_HUMAN      297.000    189.290    107.710    8.214      1.757     
sp|Q15762|CD226_HUMAN     336.000    187.751    148.249    8.392      1.266     
sp|P20963|CD3Z_HUMAN      164.000    120.442    43.558     7.358      2.765     
sp|Q9NPF0|CD320_HUMAN     282.000    248.189    33.811     8.140      7.340     
sp|P60953|CDC42_HUMAN     191.000    124.639    66.361     7.577      1.878     
sp|O75419|CDC45_HUMAN     566.000    356.324    209.676    9.145      1.699     
sp|P50613|CDK7_HUMAN      346.000    203.436    142.564    8.435      1.427     
sp|O94921|CDK14_HUMAN     469.000    333.990    135.010    8.873      2.474     
sp|P47902|CDX1_HUMAN      265.000    247.707    17.293     8.050      14.324    
sp|P50750|CDK9_HUMAN      372.000    226.971    145.029    8.539      1.565     
sp|Q8N8E3|CE112_HUMAN     955.000    877.827    77.173     9.899      11.375    
sp|Q07002|CDK18_HUMAN     474.000    340.351    133.649    8.889      2.547     
sp|Q86X02|CDR2L_HUMAN     465.000    426.440    38.560     8.861      11.059    
sp|Q9UNI1|CELA1_HUMAN     258.000    158.310    99.690     8.011      1.588     
sp|P08217|CEL2A_HUMAN     269.000    152.859    116.141    8.071      1.316     
sp|Q6PRD7|CEMP1_HUMAN     247.000    215.073    31.927     7.948      6.737     
sp|O95319|CELF2_HUMAN     508.000    398.582    109.418    8.989      3.643     
sp|Q14002|CEAM7_HUMAN     265.000    153.846    111.154    8.050      1.384     
sp|Q5SZD1|CF141_HUMAN     244.000    226.325    17.675     7.931      12.805    
sp|P10809|CH60_HUMAN      573.000    387.427    185.573    9.162      2.088     
sp|O75165|DJC13_HUMAN     2243.000   1306.890   936.110    11.131     1.396     
sp|Q9Y5T4|DJC15_HUMAN     150.000    103.563    46.437     7.229      2.230     
sp|Q6NUI6|CHADL_HUMAN     762.000    570.753    191.247    9.574      2.984     
sp|Q9BUX1|CHAC1_HUMAN     222.000    136.542    85.458     7.794      1.598     
sp|Q96JM3|CHAP1_HUMAN     812.000    744.138    67.862     9.665      10.965    
sp|Q9P296|C5AR2_HUMAN     337.000    135.864    201.136    8.397      0.675     
sp|Q6P1W5|CA094_HUMAN     598.000    533.339    64.661     9.224      8.248     
sp|Q9BRT7|CA097_HUMAN     94.000     93.997     0.003      6.555      30204.978 
sp|Q13936|CAC1C_HUMAN     2221.000   1322.962   898.038    11.117     1.473     
sp|Q9BY67|CADM1_HUMAN     442.000    287.804    154.196    8.788      1.866     
sp|P35219|CAH8_HUMAN      290.000    178.606    111.394    8.180      1.603     
sp|Q9HA72|CAHM2_HUMAN     323.000    162.061    160.939    8.335      1.007     
sp|Q96L12|CALR3_HUMAN     384.000    261.112    122.888    8.585      2.125     
sp|Q96GE6|CALL4_HUMAN     196.000    158.284    37.716     7.615      4.197     
sp|Q9NYX4|CALY_HUMAN      217.000    169.976    47.024     7.762      3.615     
sp|Q9ULU8|CAPS1_HUMAN     1353.000   929.643    423.357    10.402     2.196     
sp|Q6P4E1|CASC4_HUMAN     433.000    385.651    47.349     8.758      8.145     
sp|P42574|CASP3_HUMAN     277.000    187.653    89.347     8.114      2.100     
sp|Q14790|CASP8_HUMAN     479.000    340.318    138.682    8.904      2.454     
sp|P51636|CAV2_HUMAN      162.000    80.129     81.871     7.340      0.979     
sp|A6NN90|CB081_HUMAN     582.000    501.484    80.516     9.185      6.228     
sp|P07711|CATL1_HUMAN     333.000    226.550    106.450    8.379      2.128     
sp|Q8WU43|CB015_HUMAN     125.000    97.318     27.682     6.966      3.516     
sp|P43234|CATO_HUMAN      321.000    195.231    125.769    8.326      1.552     
sp|Q03135|CAV1_HUMAN      178.000    83.937     94.063     7.476      0.892     
sp|Q6NZI2|CAVN1_HUMAN     390.000    355.778    34.222     8.607      10.396    
sp|P53634|CATC_HUMAN      463.000    258.575    204.425    8.855      1.265     
sp|F2Z3F1|CE067_HUMAN     127.000    101.660    25.340     6.989      4.012     
sp|Q4KMG0|CDON_HUMAN      1287.000   905.115    381.885    10.330     2.370     
sp|Q9P2H0|CE126_HUMAN     1117.000   1014.310   102.690    10.125     9.877     
sp|Q8IVW4|CDKL3_HUMAN     592.000    447.449    144.551    9.209      3.095     
sp|Q5MAI5|CDKL4_HUMAN     379.000    232.074    146.926    8.566      1.580     
sp|P49918|CDN1C_HUMAN     316.000    292.448    23.552     8.304      12.417    
sp|Q9H5Z1|DHX35_HUMAN     703.000    397.608    305.392    9.457      1.302     
sp|Q00534|CDK6_HUMAN      326.000    197.107    128.893    8.349      1.529     
sp|Q8IX18|DHX40_HUMAN     779.000    472.175    306.825    9.605      1.539     
sp|Q9NSP4|CENPM_HUMAN     180.000    108.072    71.928     7.492      1.502     
sp|Q6P656|CF161_HUMAN     301.000    195.766    105.234    8.234      1.860     
sp|Q96G23|CERS2_HUMAN     380.000    176.620    203.380    8.570      0.868     
sp|O95873|CF047_HUMAN     294.000    241.586    52.414     8.200      4.609     
sp|Q7Z4U5|CF201_HUMAN     140.000    132.807    7.193      7.129      18.462    
sp|Q08211|DHX9_HUMAN      1270.000   832.986    437.014    10.311     1.906     
sp|P0C7V0|CF217_HUMAN     271.000    240.556    30.444     8.082      7.902     
sp|Q9UEE9|CFDP1_HUMAN     299.000    291.726    7.274      8.224      40.106    
sp|Q8TBY9|CF251_HUMAN     1149.000   724.482    424.518    10.166     1.707     
sp|Q9P2B7|CFA97_HUMAN     532.000    513.035    18.965     9.055      27.052    
sp|Q96MT7|CFA44_HUMAN     982.000    631.257    350.743    9.940      1.800     
sp|Q9UL16|CFA45_HUMAN     551.000    531.503    19.497     9.106      27.261    
sp|Q9BWU1|CDK19_HUMAN     502.000    365.946    136.054    8.972      2.690     
sp|Q8TEP8|CE192_HUMAN     2537.000   1965.984   571.016    11.309     3.443     
sp|P24941|CDK2_HUMAN      298.000    160.868    137.132    8.219      1.173     
sp|P19835|CEL_HUMAN       753.000    514.304    238.696    9.557      2.155     
sp|Q8WUJ3|CEMIP_HUMAN     1361.000   806.634    554.366    10.410     1.455     
sp|Q03188|CENPC_HUMAN     943.000    855.822    87.178     9.881      9.817     
sp|P06731|CEAM5_HUMAN     702.000    477.748    224.252    9.455      2.130     
sp|Q9BZC1|CELF4_HUMAN     486.000    410.005    75.995     8.925      5.395     
sp|Q9HC77|CENPJ_HUMAN     1338.000   1224.792   113.208    10.386     10.819    
sp|Q6P2H3|CEP85_HUMAN     762.000    708.600    53.400     9.574      13.270    
sp|Q53EZ4|CEP55_HUMAN     464.000    412.012    51.988     8.858      7.925     
sp|Q96GE4|CEP95_HUMAN     821.000    727.780    93.220     9.681      7.807     
sp|Q5SRN2|CF010_HUMAN     563.000    506.706    56.294     9.137      9.001     
sp|Q6UXA7|CF015_HUMAN     325.000    294.749    30.251     8.344      9.743     
sp|Q8NHU2|CFA61_HUMAN     1237.000   676.854    560.146    10.273     1.208     
sp|Q9HD87|CF050_HUMAN     102.000    44.608     57.392     6.672      0.777     
sp|A5D8W1|CFA69_HUMAN     941.000    557.683    383.317    9.878      1.455     
sp|Q6ZQR2|CFA77_HUMAN     320.000    244.253    75.747     8.322      3.225     
sp|Q5T0Z8|CF132_HUMAN     1188.000   1148.533   39.467     10.214     29.101    
sp|P13569|CFTR_HUMAN      1480.000   816.243    663.757    10.531     1.230     
sp|A7MBM2|DISP2_HUMAN     1401.000   921.181    479.819    10.452     1.920     
sp|P0DN87|CGB7_HUMAN      165.000    107.628    57.372     7.366      1.876     
sp|Q9P2K9|DISP3_HUMAN     1392.000   798.393    593.607    10.443     1.345     
sp|Q6P047|CH074_HUMAN     294.000    206.517    87.483     8.200      2.361     
sp|Q9UBP4|DKK3_HUMAN      350.000    289.932    60.068     8.451      4.827     
sp|Q5VXU3|CHIC1_HUMAN     224.000    152.019    71.981     7.807      2.112     
sp|Q8WUX9|CHMP7_HUMAN     453.000    354.564    98.436     8.823      3.602     
sp|Q9NRB3|CHSTC_HUMAN     414.000    254.618    159.382    8.693      1.598     
sp|Q6ZRZ4|CI047_HUMAN     202.000    164.836    37.164     7.658      4.435     
sp|O43734|CIKS_HUMAN      574.000    476.839    97.161     9.165      4.908     
sp|Q9C0C6|CIPC_HUMAN      399.000    376.432    22.568     8.640      16.680    
sp|C9JXX5|CK094_HUMAN     98.000     83.739     14.261     6.615      5.872     
sp|Q96A22|CK052_HUMAN     123.000    109.846    13.154     6.943      8.351     
sp|P05814|CASB_HUMAN      226.000    191.720    34.280     7.820      5.593     
sp|A6NCI8|CB078_HUMAN     922.000    854.914    67.086     9.849      12.744    
sp|Q8IVU9|CBCO1_HUMAN     208.000    138.985    69.015     7.700      2.014     
sp|Q14004|CDK13_HUMAN     1512.000   1336.223   175.777    10.562     7.602     
sp|Q9Y394|DHRS7_HUMAN     339.000    172.232    166.768    8.405      1.033     
sp|Q00537|CDK17_HUMAN     523.000    391.775    131.225    9.031      2.986     
sp|Q6ZU80|CE128_HUMAN     1094.000   1055.935   38.065     10.095     27.740    
sp|Q711Q0|CEFIP_HUMAN     1435.000   1377.746   57.254     10.487     24.064    
sp|Q9Y6F8|CDY1_HUMAN      540.000    381.263    158.737    9.077      2.402     
sp|Q9Y232|CDYL_HUMAN      598.000    468.610    129.390    9.224      3.622     
sp|O76039|CDKL5_HUMAN     1030.000   887.438    142.562    10.008     6.225     
sp|A4QMS7|CE049_HUMAN     147.000    117.887    29.113     7.200      4.049     
sp|P11802|CDK4_HUMAN      303.000    185.144    117.856    8.243      1.571     
sp|Q7Z478|DHX29_HUMAN     1369.000   943.932    425.068    10.419     2.221     
sp|Q14147|DHX34_HUMAN     1143.000   820.889    322.111    10.159     2.548     
sp|Q5T699|CF183_HUMAN     404.000    270.755    133.245    8.658      2.032     
sp|Q96MT4|CF195_HUMAN     127.000    108.140    18.860     6.989      5.734     
sp|Q5T4I8|CF052_HUMAN     152.000    118.359    33.641     7.248      3.518     
sp|Q6ZU64|CFA65_HUMAN     1925.000   1249.944   675.056    10.911     1.852     
sp|Q9Y6A4|CFA20_HUMAN     193.000    102.409    90.591     7.592      1.130     
sp|Q96BT3|CENPT_HUMAN     561.000    509.716    51.284     9.132      9.939     
sp|Q5T6M2|CF122_HUMAN     205.000    195.036    9.964      7.679      19.574    
sp|Q9Y6Z2|CF123_HUMAN     57.000     43.039     13.961     5.833      3.083     
sp|O15519|CFLAR_HUMAN     480.000    310.529    169.471    8.907      1.832     
sp|Q5SQH8|CF136_HUMAN     315.000    236.219    78.781     8.299      2.998     
sp|Q8IYW2|CFA46_HUMAN     2715.000   1863.237   851.763    11.407     2.188     
sp|Q96M91|CFA53_HUMAN     514.000    488.199    25.801     9.006      18.921    
sp|Q8N865|CG031_HUMAN     590.000    466.318    123.682    9.205      3.770     
sp|O15182|CETN3_HUMAN     167.000    133.760    33.240     7.384      4.024     
sp|Q8N9H6|CH031_HUMAN     132.000    115.796    16.204     7.044      7.146     
sp|Q9H7E9|CH033_HUMAN     229.000    213.005    15.995     7.839      13.317    
sp|Q49A92|CH034_HUMAN     538.000    495.217    42.783     9.071      11.575    
sp|Q96CB5|CH044_HUMAN     159.000    114.805    44.195     7.313      2.598     
sp|Q9H2X0|CHRD_HUMAN      955.000    732.650    222.350    9.899      3.295     
sp|Q9HD42|CHM1A_HUMAN     196.000    180.034    15.966     7.615      11.276    
sp|Q96BS2|CHP3_HUMAN      214.000    157.315    56.685     7.741      2.775     
sp|Q16878|CDO1_HUMAN      200.000    130.943    69.057     7.644      1.896     
sp|O95674|CDS2_HUMAN      445.000    185.199    259.801    8.798      0.713     
sp|Q8IYX8|CE57L_HUMAN     460.000    434.051    25.949     8.845      16.727    
sp|Q8IZL9|CDK20_HUMAN     346.000    209.732    136.268    8.435      1.539     
sp|Q6UY09|CEA20_HUMAN     596.000    414.402    181.598    9.219      2.282     
sp|Q8N9R6|CDRT4_HUMAN     151.000    130.097    20.903     7.238      6.224     
sp|Q96T59|CDRTF_HUMAN     188.000    164.953    23.047     7.555      7.157     
sp|Q86SI9|CEI_HUMAN       138.000    98.770     39.230     7.109      2.518     
sp|Q9C0D2|CE295_HUMAN     2601.000   2415.470   185.530    11.345     13.019    
sp|Q16667|CDKN3_HUMAN     212.000    130.129    81.871     7.728      1.589     
sp|P09093|CEL3A_HUMAN     270.000    147.140    122.860    8.077      1.198     
sp|Q8N111|CEND_HUMAN      149.000    129.543    19.457     7.219      6.658     
sp|A0A0U1RR11|CENL1_HUMAN 272.000    208.302    63.698     8.087      3.270     
sp|P40199|CEAM6_HUMAN     344.000    224.804    119.196    8.426      1.886     
sp|Q9H2U1|DHX36_HUMAN     1008.000   654.356    353.644    9.977      1.850     
sp|Q8IW35|CEP97_HUMAN     865.000    652.056    212.944    9.757      3.062     
sp|Q5TEZ4|CF164_HUMAN     76.000     74.204     1.796      6.248      41.324    
sp|B2RV13|CF97D_HUMAN     164.000    121.317    42.683     7.358      2.842     
sp|Q9P0P8|CF203_HUMAN     240.000    172.569    67.431     7.907      2.559     
sp|Q5JQF7|CF100_HUMAN     62.000     53.284     8.716      5.954      6.113     
sp|P05156|CFAI_HUMAN      583.000    337.350    245.650    9.187      1.373     
sp|Q8N0U6|CF218_HUMAN     118.000    69.516     48.484     6.883      1.434     
sp|P0C671|CF222_HUMAN     652.000    606.945    45.055     9.349      13.471    
sp|Q5EE01|CENPW_HUMAN     88.000     66.872     21.128     6.459      3.165     
sp|Q6P1X6|CH082_HUMAN     216.000    151.410    64.590     7.755      2.344     
sp|Q9BUK0|CHCH7_HUMAN     85.000     66.724     18.276     6.409      3.651     
sp|O60832|DKC1_HUMAN      514.000    346.928    167.072    9.006      2.077     
sp|Q8TDI0|CHD5_HUMAN      1954.000   1506.591   447.409    10.932     3.367     
sp|Q8TD26|CHD6_HUMAN      2715.000   2117.324   597.676    11.407     3.543     
sp|Q9UBU2|DKK2_HUMAN      259.000    215.400    43.600     8.017      4.940     
sp|Q9UBT3|DKK4_HUMAN      224.000    181.797    42.203     7.807      4.308     
sp|Q8NE62|CHDH_HUMAN      594.000    384.215    209.785    9.214      1.831     
sp|Q9UNE7|CHIP_HUMAN      303.000    228.924    74.076     8.243      3.090     
sp|Q13231|CHIT1_HUMAN     466.000    297.356    168.644    8.864      1.763     
sp|O43529|CHSTA_HUMAN     356.000    190.682    165.318    8.476      1.153     
sp|Q7LBR1|CHM1B_HUMAN     199.000    184.902    14.098     7.637      13.116    
sp|Q86X52|CHSS1_HUMAN     802.000    529.544    272.456    9.647      1.944     
sp|Q8NET6|CHSTD_HUMAN     341.000    253.073    87.927     8.414      2.878     
sp|Q8NCH0|CHSTE_HUMAN     376.000    244.408    131.592    8.555      1.857     
sp|Q9Y3Y2|CHTOP_HUMAN     248.000    242.537    5.463      7.954      44.398    
sp|O43916|CHST1_HUMAN     411.000    237.366    173.634    8.683      1.367     
sp|Q8IXQ3|CI040_HUMAN     194.000    165.295    28.705     7.600      5.758     
sp|Q8N4C0|CI062_HUMAN     152.000    115.226    36.774     7.248      3.133     
sp|Q8NAJ2|CI106_HUMAN     232.000    205.469    26.531     7.858      7.744     
sp|Q5VYM1|CI131_HUMAN     1079.000   968.441    110.559    10.075     8.759     
sp|Q9BPW9|DHRS9_HUMAN     319.000    171.575    147.425    8.317      1.164     
sp|Q9BXF3|CECR2_HUMAN     1484.000   1351.164   132.836    10.535     10.172    
sp|Q5TB80|CE162_HUMAN     1403.000   1303.425   99.575     10.454     13.090    
sp|Q5SW79|CE170_HUMAN     1584.000   1471.164   112.836    10.629     13.038    
sp|Q52M75|CE027_HUMAN     96.000     90.101     5.899      6.585      15.275    
sp|Q9HCU4|CELR2_HUMAN     2923.000   2067.829   855.171    11.513     2.418     
sp|Q569G3|CE047_HUMAN     176.000    155.748    20.252     7.459      7.690     
sp|P53567|CEBPG_HUMAN     150.000    141.429    8.571      7.229      16.501    
sp|O75871|CEAM4_HUMAN     244.000    152.105    91.895     7.931      1.655     
sp|P46527|CDN1B_HUMAN     198.000    192.009    5.991      7.629      32.050    
sp|Q7L7V1|DHX32_HUMAN     743.000    447.247    295.753    9.537      1.512     
sp|Q5VV42|CDKAL_HUMAN     579.000    383.380    195.620    9.177      1.960     
sp|Q00535|CDK5_HUMAN      292.000    172.775    119.225    8.190      1.449     
sp|Q9Y592|CEP83_HUMAN     701.000    668.764    32.236     9.453      20.746    
sp|Q96ST8|CEP89_HUMAN     783.000    717.800    65.200     9.613      11.009    
sp|Q96H22|CENPN_HUMAN     339.000    218.326    120.674    8.405      1.809     
sp|Q4VX62|CF099_HUMAN     202.000    131.144    70.856     7.658      1.851     
sp|Q5T5N4|CF118_HUMAN     469.000    372.525    96.475     8.873      3.861     
sp|Q96G28|CFA36_HUMAN     342.000    281.113    60.887     8.418      4.617     
sp|Q6V702|CF299_HUMAN     233.000    153.955    79.045     7.864      1.948     
sp|Q9H8W2|CF155_HUMAN     130.000    127.534    2.466      7.022      51.727    
sp|E5RJ46|CH087_HUMAN     101.000    87.596     13.404     6.658      6.535     
sp|P0DMB2|CH088_HUMAN     117.000    106.992    10.008     6.870      10.691    
sp|P32929|CGL_HUMAN       405.000    235.650    169.350    8.662      1.391     
sp|Q8N6G5|CGAT2_HUMAN     542.000    341.976    200.024    9.082      1.710     
sp|Q96NL8|CH037_HUMAN     207.000    150.847    56.153     7.693      2.686     
sp|Q6NT52|CGB2_HUMAN      163.000    111.164    51.836     7.349      2.145     
sp|P0DN86|CGB3_HUMAN      165.000    109.223    55.777     7.366      1.958     
sp|Q8WUX2|CHAC2_HUMAN     184.000    107.965    76.035     7.524      1.420     
sp|Q6Y2X3|DJC14_HUMAN     702.000    514.309    187.691    9.455      2.740     
sp|Q9Y2G8|DJC16_HUMAN     782.000    472.480    309.520    9.611      1.526     
sp|Q9Y6H1|CHCH2_HUMAN     151.000    136.506    14.494     7.238      9.418     
sp|Q9H819|DJC18_HUMAN     358.000    260.043    97.957     8.484      2.655     
sp|Q5T1J5|CHCH9_HUMAN     151.000    139.584    11.416     7.238      12.228    
sp|Q9UK85|DKKL1_HUMAN     242.000    193.793    48.207     7.919      4.020     
sp|Q3L8U1|CHD9_HUMAN      2897.000   2294.013   602.987    11.500     3.804     
sp|Q9NS84|CHST7_HUMAN     486.000    339.619    146.381    8.925      2.320     
sp|P55210|CASP7_HUMAN     303.000    200.416    102.584    8.243      1.954     
sp|Q9NQ75|CASS4_HUMAN     786.000    633.132    152.868    9.618      4.142     
sp|Q9BX69|CARD6_HUMAN     1037.000   795.159    241.841    10.018     3.288     
sp|Q9Y2G2|CARD8_HUMAN     431.000    271.348    159.652    8.752      1.700     
sp|P07339|CATD_HUMAN      412.000    244.160    167.840    8.687      1.455     
sp|P25774|CATS_HUMAN      331.000    216.510    114.490    8.371      1.891     
sp|P15088|CBPA3_HUMAN     417.000    247.327    169.673    8.704      1.458     
sp|Q9UPW5|CBPC1_HUMAN     1226.000   826.774    399.226    10.260     2.071     
sp|P16870|CBPE_HUMAN      476.000    327.728    148.272    8.895      2.210     
sp|Q8NDL9|CBPC5_HUMAN     886.000    714.367    171.633    9.791      4.162     
sp|P14384|CBPM_HUMAN      443.000    255.841    187.159    8.791      1.367     
sp|Q8IUK8|CBLN2_HUMAN     224.000    149.588    74.412     7.807      2.010     
sp|P16152|CBR1_HUMAN      277.000    178.760    98.240     8.114      1.820     
sp|P80075|CCL8_HUMAN      99.000     58.146     40.854     6.629      1.423     
sp|Q96HJ3|CCD34_HUMAN     373.000    363.154    9.846      8.543      36.884    
